idCompte,descriptionCompte,nomBanque,idUtilisateur,dateHeureCreation,dateHeureMAJ,montantInitial,dernierMontantCalculé
1176,,Caisse d'épargne,583,2025-06-17 12:39:15,2025-06-17 12:39:15,9284.0,9284.0
1177,,HSBC,583,2025-06-17 12:39:15,2025-06-17 12:39:15,8581.0,8581.0
1178,,Fortuneo,584,2025-06-17 12:39:15,2025-06-17 12:39:15,1012.0,1012.0
1179,,Crédit Mutuel,585,2025-06-17 12:39:15,2025-06-17 12:39:15,838.0,838.0
1180,,Allianz,585,2025-06-17 12:39:15,2025-06-17 12:39:15,1843.0,1843.0
1181,,Société Générale,585,2025-06-17 12:39:15,2025-06-17 12:39:15,8140.0,8140.0
1182,,Orange Bank,586,2025-06-17 12:39:15,2025-06-17 12:39:15,8593.0,8593.0
1183,,BoursoBank,586,2025-06-17 12:39:15,2025-06-17 12:39:15,8630.0,8630.0
1184,,Etoro,586,2025-06-17 12:39:15,2025-06-17 12:39:15,7541.0,7541.0
1185,,Orange Bank,587,2025-06-17 12:39:15,2025-06-17 12:39:15,6232.0,6232.0
1186,,N26,587,2025-06-17 12:39:15,2025-06-17 12:39:15,5744.0,5744.0
1187,,Crédit Mutuel,588,2025-06-17 12:39:15,2025-06-17 12:39:15,6208.0,6208.0
1188,,Hello Bank,588,2025-06-17 12:39:15,2025-06-17 12:39:15,7638.0,7638.0
1189,,Allianz,589,2025-06-17 12:39:15,2025-06-17 12:39:15,4022.0,4022.0
1190,,Société Générale,590,2025-06-17 12:39:15,2025-06-17 12:39:15,6745.0,6745.0
1191,,Caisse d'épargne,590,2025-06-17 12:39:15,2025-06-17 12:39:15,6263.0,6263.0
1192,,N26,590,2025-06-17 12:39:15,2025-06-17 12:39:15,2806.0,2806.0
1193,,ING,591,2025-06-17 12:39:15,2025-06-17 12:39:15,249.0,249.0
1194,,AXA Banque,592,2025-06-17 12:39:15,2025-06-17 12:39:15,3423.0,3423.0
1195,,Caisse d'épargne,593,2025-06-17 12:39:15,2025-06-17 12:39:15,9624.0,9624.0
1196,,Société Générale,593,2025-06-17 12:39:15,2025-06-17 12:39:15,3879.0,3879.0
1197,,Etoro,593,2025-06-17 12:39:15,2025-06-17 12:39:15,9586.0,9586.0
1198,,Crédit Mutuel,594,2025-06-17 12:39:15,2025-06-17 12:39:15,1092.0,1092.0
1199,,Société Générale,595,2025-06-17 12:39:15,2025-06-17 12:39:15,1788.0,1788.0
1200,,Fortuneo,595,2025-06-17 12:39:15,2025-06-17 12:39:15,6762.0,6762.0
1201,,Etoro,595,2025-06-17 12:39:15,2025-06-17 12:39:15,8325.0,8325.0
1202,,HSBC,596,2025-06-17 12:39:15,2025-06-17 12:39:15,4596.0,4596.0
1203,,BoursoBank,596,2025-06-17 12:39:15,2025-06-17 12:39:15,9976.0,9976.0
1204,,Allianz,596,2025-06-17 12:39:15,2025-06-17 12:39:15,5421.0,5421.0
1205,,Crédit Mutuel,597,2025-06-17 12:39:15,2025-06-17 12:39:15,9680.0,9680.0
1206,,La Banque Postale,597,2025-06-17 12:39:15,2025-06-17 12:39:15,5275.0,5275.0
1207,,Groupama,598,2025-06-17 12:39:15,2025-06-17 12:39:15,8199.0,8199.0
1208,,BoursoBank,599,2025-06-17 12:39:15,2025-06-17 12:39:15,839.0,839.0
1209,,N26,599,2025-06-17 12:39:15,2025-06-17 12:39:15,5852.0,5852.0
1210,,Allianz,600,2025-06-17 12:39:15,2025-06-17 12:39:15,2531.0,2531.0
1211,,Société Générale,600,2025-06-17 12:39:15,2025-06-17 12:39:15,6481.0,6481.0
1212,,Etoro,600,2025-06-17 12:39:15,2025-06-17 12:39:15,3669.0,3669.0
1213,,AXA Banque,601,2025-06-17 12:39:15,2025-06-17 12:39:15,52.0,52.0
1214,,Lydia,601,2025-06-17 12:39:15,2025-06-17 12:39:15,2608.0,2608.0
1215,,BNP Paribas,602,2025-06-17 12:39:15,2025-06-17 12:39:15,8838.0,8838.0
1216,,Orange Bank,602,2025-06-17 12:39:15,2025-06-17 12:39:15,6278.0,6278.0
1217,,Hello Bank,602,2025-06-17 12:39:15,2025-06-17 12:39:15,6529.0,6529.0
1218,,Groupama,603,2025-06-17 12:39:15,2025-06-17 12:39:15,7806.0,7806.0
1219,,Caisse d'épargne,603,2025-06-17 12:39:15,2025-06-17 12:39:15,2626.0,2626.0
1220,,Société Générale,603,2025-06-17 12:39:15,2025-06-17 12:39:15,7467.0,7467.0
1221,,Allianz,604,2025-06-17 12:39:15,2025-06-17 12:39:15,3581.0,3581.0
1222,,B FOR Bank,604,2025-06-17 12:39:15,2025-06-17 12:39:15,9339.0,9339.0
1223,,Etoro,605,2025-06-17 12:39:15,2025-06-17 12:39:15,8230.0,8230.0
1224,,LCL,606,2025-06-17 12:39:15,2025-06-17 12:39:15,3766.0,3766.0
1225,,Caisse d'épargne,607,2025-06-17 12:39:15,2025-06-17 12:39:15,3056.0,3056.0
1226,,La Banque Postale,607,2025-06-17 12:39:15,2025-06-17 12:39:15,4518.0,4518.0
1227,,Crédit Mutuel,608,2025-06-17 12:39:15,2025-06-17 12:39:15,2744.0,2744.0
1228,,N26,609,2025-06-17 12:39:15,2025-06-17 12:39:15,6706.0,6706.0
1229,,Allianz,610,2025-06-17 12:39:15,2025-06-17 12:39:15,7050.0,7050.0
1230,,ING,610,2025-06-17 12:39:15,2025-06-17 12:39:15,3190.0,3190.0
1231,,Société Générale,611,2025-06-17 12:39:15,2025-06-17 12:39:15,9970.0,9970.0
1232,,Allianz,612,2025-06-17 12:39:15,2025-06-17 12:39:15,8748.0,8748.0
1233,,Groupama,612,2025-06-17 12:39:15,2025-06-17 12:39:15,7419.0,7419.0
1234,,BNP Paribas,613,2025-06-17 12:39:15,2025-06-17 12:39:15,6254.0,6254.0
1235,,LCL,614,2025-06-17 12:39:15,2025-06-17 12:39:15,9269.0,9269.0
1236,,HSBC,614,2025-06-17 12:39:15,2025-06-17 12:39:15,9197.0,9197.0
1237,,Caisse d'épargne,615,2025-06-17 12:39:15,2025-06-17 12:39:15,9116.0,9116.0
1238,,Banque Populaire,615,2025-06-17 12:39:15,2025-06-17 12:39:15,5713.0,5713.0
1239,,BNP Paribas,615,2025-06-17 12:39:15,2025-06-17 12:39:15,4544.0,4544.0
1240,,ING,616,2025-06-17 12:39:15,2025-06-17 12:39:15,2276.0,2276.0
1241,,LCL,617,2025-06-17 12:39:15,2025-06-17 12:39:15,4541.0,4541.0
1242,,Etoro,617,2025-06-17 12:39:15,2025-06-17 12:39:15,5587.0,5587.0
1243,,Revolut,617,2025-06-17 12:39:15,2025-06-17 12:39:15,2200.0,2200.0
1244,,BoursoBank,618,2025-06-17 12:39:15,2025-06-17 12:39:15,7437.0,7437.0
1245,,Orange Bank,618,2025-06-17 12:39:15,2025-06-17 12:39:15,4569.0,4569.0
1246,,Crédit Mutuel,619,2025-06-17 12:39:15,2025-06-17 12:39:15,3100.0,3100.0
1247,,BoursoBank,620,2025-06-17 12:39:15,2025-06-17 12:39:15,2620.0,2620.0
1248,,Caisse d'épargne,620,2025-06-17 12:39:15,2025-06-17 12:39:15,7507.0,7507.0
1249,,Société Générale,620,2025-06-17 12:39:15,2025-06-17 12:39:15,4076.0,4076.0
1250,,ING,621,2025-06-17 12:39:15,2025-06-17 12:39:15,3139.0,3139.0
1251,,N26,621,2025-06-17 12:39:15,2025-06-17 12:39:15,8764.0,8764.0
1252,,LCL,621,2025-06-17 12:39:15,2025-06-17 12:39:15,3120.0,3120.0
1253,,Crédit Mutuel,622,2025-06-17 12:39:15,2025-06-17 12:39:15,484.0,484.0
1254,,Orange Bank,622,2025-06-17 12:39:15,2025-06-17 12:39:15,1029.0,1029.0
1255,,Orange Bank,623,2025-06-17 12:39:15,2025-06-17 12:39:15,2951.0,2951.0
1256,,Caisse d'épargne,624,2025-06-17 12:39:15,2025-06-17 12:39:15,8648.0,8648.0
1257,,AXA Banque,624,2025-06-17 12:39:15,2025-06-17 12:39:15,6485.0,6485.0
1258,,ING,625,2025-06-17 12:39:15,2025-06-17 12:39:15,3051.0,3051.0
1259,,B FOR Bank,626,2025-06-17 12:39:15,2025-06-17 12:39:15,5213.0,5213.0
1260,,Lydia,626,2025-06-17 12:39:15,2025-06-17 12:39:15,2150.0,2150.0
1261,,Hello Bank,626,2025-06-17 12:39:15,2025-06-17 12:39:15,1042.0,1042.0
1262,,Groupama,627,2025-06-17 12:39:15,2025-06-17 12:39:15,159.0,159.0
1263,,BoursoBank,627,2025-06-17 12:39:15,2025-06-17 12:39:15,3717.0,3717.0
1264,,Etoro,627,2025-06-17 12:39:15,2025-06-17 12:39:15,4544.0,4544.0
1265,,B FOR Bank,628,2025-06-17 12:39:15,2025-06-17 12:39:15,6791.0,6791.0
1266,,Hello Bank,628,2025-06-17 12:39:15,2025-06-17 12:39:15,2768.0,2768.0
1267,,N26,628,2025-06-17 12:39:15,2025-06-17 12:39:15,4576.0,4576.0
1268,,Hello Bank,629,2025-06-17 12:39:15,2025-06-17 12:39:15,551.0,551.0
1269,,Fortuneo,629,2025-06-17 12:39:15,2025-06-17 12:39:15,9663.0,9663.0
1270,,Allianz,630,2025-06-17 12:39:15,2025-06-17 12:39:15,9602.0,9602.0
1271,,Etoro,630,2025-06-17 12:39:15,2025-06-17 12:39:15,5635.0,5635.0
1272,,HSBC,630,2025-06-17 12:39:15,2025-06-17 12:39:15,8265.0,8265.0
1273,,Banque Populaire,631,2025-06-17 12:39:15,2025-06-17 12:39:15,618.0,618.0
1274,,Caisse d'épargne,632,2025-06-17 12:39:15,2025-06-17 12:39:15,3776.0,3776.0
1275,,La Banque Postale,632,2025-06-17 12:39:15,2025-06-17 12:39:15,5014.0,5014.0
1276,,LCL,632,2025-06-17 12:39:15,2025-06-17 12:39:15,2653.0,2653.0
1277,,Lydia,633,2025-06-17 12:39:15,2025-06-17 12:39:15,3112.0,3112.0
1278,,HSBC,633,2025-06-17 12:39:15,2025-06-17 12:39:15,3787.0,3787.0
1279,,Crédit Agricole,634,2025-06-17 12:39:15,2025-06-17 12:39:15,2197.0,2197.0
1280,,Caisse d'épargne,635,2025-06-17 12:39:15,2025-06-17 12:39:15,1616.0,1616.0
1281,,HSBC,635,2025-06-17 12:39:15,2025-06-17 12:39:15,3158.0,3158.0
1282,,Groupama,636,2025-06-17 12:39:15,2025-06-17 12:39:15,9082.0,9082.0
1283,,Orange Bank,636,2025-06-17 12:39:15,2025-06-17 12:39:15,6258.0,6258.0
1284,,BNP Paribas,636,2025-06-17 12:39:15,2025-06-17 12:39:15,4839.0,4839.0
1285,,HSBC,637,2025-06-17 12:39:15,2025-06-17 12:39:15,7604.0,7604.0
1286,,La Banque Postale,637,2025-06-17 12:39:15,2025-06-17 12:39:15,1043.0,1043.0
1287,,Crédit Agricole,637,2025-06-17 12:39:15,2025-06-17 12:39:15,1938.0,1938.0
1288,,Etoro,638,2025-06-17 12:39:15,2025-06-17 12:39:15,726.0,726.0
1289,,HSBC,638,2025-06-17 12:39:15,2025-06-17 12:39:15,7343.0,7343.0
1290,,Groupama,638,2025-06-17 12:39:15,2025-06-17 12:39:15,4003.0,4003.0
1291,,Allianz,639,2025-06-17 12:39:15,2025-06-17 12:39:15,1092.0,1092.0
1292,,B FOR Bank,639,2025-06-17 12:39:15,2025-06-17 12:39:15,3024.0,3024.0
1293,,Crédit Agricole,640,2025-06-17 12:39:15,2025-06-17 12:39:15,7707.0,7707.0
1294,,Crédit Mutuel,641,2025-06-17 12:39:15,2025-06-17 12:39:15,9477.0,9477.0
1295,,Allianz,641,2025-06-17 12:39:15,2025-06-17 12:39:15,6814.0,6814.0
1296,,Etoro,641,2025-06-17 12:39:15,2025-06-17 12:39:15,4762.0,4762.0
1297,,Orange Bank,642,2025-06-17 12:39:15,2025-06-17 12:39:15,3716.0,3716.0
1298,,Fortuneo,642,2025-06-17 12:39:15,2025-06-17 12:39:15,4667.0,4667.0
1299,,Groupama,643,2025-06-17 12:39:15,2025-06-17 12:39:15,4428.0,4428.0
1300,,BNP Paribas,643,2025-06-17 12:39:15,2025-06-17 12:39:15,7354.0,7354.0
1301,,Banque Populaire,643,2025-06-17 12:39:15,2025-06-17 12:39:15,2015.0,2015.0
1302,,Société Générale,644,2025-06-17 12:39:15,2025-06-17 12:39:15,4473.0,4473.0
1303,,ING,644,2025-06-17 12:39:15,2025-06-17 12:39:15,848.0,848.0
1304,,B FOR Bank,645,2025-06-17 12:39:15,2025-06-17 12:39:15,225.0,225.0
1305,,LCL,645,2025-06-17 12:39:15,2025-06-17 12:39:15,6151.0,6151.0
1306,,La Banque Postale,645,2025-06-17 12:39:15,2025-06-17 12:39:15,7278.0,7278.0
1307,,LCL,646,2025-06-17 12:39:15,2025-06-17 12:39:15,4260.0,4260.0
1308,,Hello Bank,647,2025-06-17 12:39:15,2025-06-17 12:39:15,5957.0,5957.0
1309,,HSBC,647,2025-06-17 12:39:15,2025-06-17 12:39:15,919.0,919.0
1310,,ING,647,2025-06-17 12:39:15,2025-06-17 12:39:15,8078.0,8078.0
1311,,HSBC,648,2025-06-17 12:39:15,2025-06-17 12:39:15,1661.0,1661.0
1312,,ING,648,2025-06-17 12:39:15,2025-06-17 12:39:15,5553.0,5553.0
1313,,AXA Banque,649,2025-06-17 12:39:15,2025-06-17 12:39:15,824.0,824.0
1314,,HSBC,649,2025-06-17 12:39:15,2025-06-17 12:39:15,6597.0,6597.0
1315,,N26,649,2025-06-17 12:39:15,2025-06-17 12:39:15,5819.0,5819.0
1316,,Revolut,650,2025-06-17 12:39:15,2025-06-17 12:39:15,186.0,186.0
1317,,B FOR Bank,650,2025-06-17 12:39:15,2025-06-17 12:39:15,7729.0,7729.0
1318,,HSBC,651,2025-06-17 12:39:15,2025-06-17 12:39:15,9411.0,9411.0
1319,,LCL,651,2025-06-17 12:39:15,2025-06-17 12:39:15,1000.0,1000.0
1320,,Crédit Agricole,652,2025-06-17 12:39:15,2025-06-17 12:39:15,1630.0,1630.0
1321,,AXA Banque,653,2025-06-17 12:39:15,2025-06-17 12:39:15,9849.0,9849.0
1322,,BoursoBank,653,2025-06-17 12:39:15,2025-06-17 12:39:15,2561.0,2561.0
1323,,Groupama,653,2025-06-17 12:39:15,2025-06-17 12:39:15,7280.0,7280.0
1324,,Fortuneo,654,2025-06-17 12:39:15,2025-06-17 12:39:15,1221.0,1221.0
1325,,AXA Banque,654,2025-06-17 12:39:15,2025-06-17 12:39:15,7839.0,7839.0
1326,,LCL,655,2025-06-17 12:39:15,2025-06-17 12:39:15,8738.0,8738.0
1327,,Hello Bank,655,2025-06-17 12:39:15,2025-06-17 12:39:15,9513.0,9513.0
1328,,Crédit Agricole,655,2025-06-17 12:39:15,2025-06-17 12:39:15,7914.0,7914.0
1329,,Caisse d'épargne,656,2025-06-17 12:39:15,2025-06-17 12:39:15,5362.0,5362.0
1330,,Allianz,656,2025-06-17 12:39:15,2025-06-17 12:39:15,8166.0,8166.0
1331,,Revolut,657,2025-06-17 12:39:15,2025-06-17 12:39:15,8598.0,8598.0
1332,,Orange Bank,657,2025-06-17 12:39:15,2025-06-17 12:39:15,6027.0,6027.0
1333,,LCL,657,2025-06-17 12:39:15,2025-06-17 12:39:15,7194.0,7194.0
1334,,Caisse d'épargne,658,2025-06-17 12:39:15,2025-06-17 12:39:15,2480.0,2480.0
1335,,Crédit Mutuel,659,2025-06-17 12:39:15,2025-06-17 12:39:15,3721.0,3721.0
1336,,AXA Banque,659,2025-06-17 12:39:15,2025-06-17 12:39:15,8686.0,8686.0
1337,,Etoro,659,2025-06-17 12:39:15,2025-06-17 12:39:15,6528.0,6528.0
1338,,Hello Bank,660,2025-06-17 12:39:15,2025-06-17 12:39:15,5145.0,5145.0
1339,,Groupama,660,2025-06-17 12:39:15,2025-06-17 12:39:15,1668.0,1668.0
1340,,Banque Populaire,660,2025-06-17 12:39:15,2025-06-17 12:39:15,3486.0,3486.0
1341,,Etoro,661,2025-06-17 12:39:15,2025-06-17 12:39:15,4247.0,4247.0
1342,,AXA Banque,661,2025-06-17 12:39:15,2025-06-17 12:39:15,3422.0,3422.0
1343,,BoursoBank,662,2025-06-17 12:39:15,2025-06-17 12:39:15,9240.0,9240.0
1344,,Etoro,662,2025-06-17 12:39:15,2025-06-17 12:39:15,960.0,960.0
1345,,BNP Paribas,663,2025-06-17 12:39:15,2025-06-17 12:39:15,1236.0,1236.0
1346,,Groupama,664,2025-06-17 12:39:15,2025-06-17 12:39:15,5521.0,5521.0
1347,,B FOR Bank,664,2025-06-17 12:39:15,2025-06-17 12:39:15,6241.0,6241.0
1348,,Etoro,664,2025-06-17 12:39:15,2025-06-17 12:39:15,3903.0,3903.0
1349,,Crédit Mutuel,665,2025-06-17 12:39:15,2025-06-17 12:39:15,89.0,89.0
1350,,Orange Bank,665,2025-06-17 12:39:15,2025-06-17 12:39:15,5749.0,5749.0
1351,,HSBC,665,2025-06-17 12:39:15,2025-06-17 12:39:15,41.0,41.0
1352,,Caisse d'épargne,666,2025-06-17 12:39:15,2025-06-17 12:39:15,7093.0,7093.0
1353,,Orange Bank,666,2025-06-17 12:39:15,2025-06-17 12:39:15,2780.0,2780.0
1354,,HSBC,667,2025-06-17 12:39:15,2025-06-17 12:39:15,3366.0,3366.0
1355,,Etoro,668,2025-06-17 12:39:15,2025-06-17 12:39:15,763.0,763.0
1356,,BNP Paribas,669,2025-06-17 12:39:15,2025-06-17 12:39:15,4998.0,4998.0
1357,,Groupama,669,2025-06-17 12:39:15,2025-06-17 12:39:15,1470.0,1470.0
1358,,BoursoBank,670,2025-06-17 12:39:15,2025-06-17 12:39:15,3998.0,3998.0
1359,,HSBC,670,2025-06-17 12:39:15,2025-06-17 12:39:15,6674.0,6674.0
1360,,BNP Paribas,671,2025-06-17 12:39:15,2025-06-17 12:39:15,3398.0,3398.0
1361,,Société Générale,671,2025-06-17 12:39:15,2025-06-17 12:39:15,3502.0,3502.0
1362,,Etoro,672,2025-06-17 12:39:15,2025-06-17 12:39:15,9569.0,9569.0
1363,,Groupama,672,2025-06-17 12:39:15,2025-06-17 12:39:15,8973.0,8973.0
1364,,Allianz,673,2025-06-17 12:39:15,2025-06-17 12:39:15,7855.0,7855.0
1365,,ING,673,2025-06-17 12:39:15,2025-06-17 12:39:15,5286.0,5286.0
1366,,Groupama,674,2025-06-17 12:39:15,2025-06-17 12:39:15,6036.0,6036.0
1367,,HSBC,675,2025-06-17 12:39:15,2025-06-17 12:39:15,3937.0,3937.0
1368,,HSBC,676,2025-06-17 12:39:15,2025-06-17 12:39:15,2902.0,2902.0
1369,,La Banque Postale,677,2025-06-17 12:39:16,2025-06-17 12:39:16,2389.0,2389.0
1370,,Caisse d'épargne,677,2025-06-17 12:39:16,2025-06-17 12:39:16,8255.0,8255.0
1371,,Allianz,678,2025-06-17 12:39:16,2025-06-17 12:39:16,2621.0,2621.0
1372,,AXA Banque,679,2025-06-17 12:39:16,2025-06-17 12:39:16,5802.0,5802.0
1373,,B FOR Bank,679,2025-06-17 12:39:16,2025-06-17 12:39:16,2543.0,2543.0
1374,,La Banque Postale,680,2025-06-17 12:39:16,2025-06-17 12:39:16,5954.0,5954.0
1375,,Revolut,680,2025-06-17 12:39:16,2025-06-17 12:39:16,9377.0,9377.0
1376,,ING,680,2025-06-17 12:39:16,2025-06-17 12:39:16,9222.0,9222.0
1377,,Lydia,681,2025-06-17 12:39:16,2025-06-17 12:39:16,4155.0,4155.0
1378,,AXA Banque,681,2025-06-17 12:39:16,2025-06-17 12:39:16,3446.0,3446.0
1379,,BNP Paribas,682,2025-06-17 12:39:16,2025-06-17 12:39:16,1459.0,1459.0
1380,,Crédit Mutuel,682,2025-06-17 12:39:16,2025-06-17 12:39:16,6911.0,6911.0
1381,,Fortuneo,682,2025-06-17 12:39:16,2025-06-17 12:39:16,5812.0,5812.0
1382,,BoursoBank,683,2025-06-17 12:39:16,2025-06-17 12:39:16,9946.0,9946.0
1383,,BoursoBank,684,2025-06-17 12:39:16,2025-06-17 12:39:16,3424.0,3424.0
1384,,Orange Bank,684,2025-06-17 12:39:16,2025-06-17 12:39:16,551.0,551.0
1385,,Banque Populaire,685,2025-06-17 12:39:16,2025-06-17 12:39:16,2829.0,2829.0
1386,,Groupama,686,2025-06-17 12:39:16,2025-06-17 12:39:16,8608.0,8608.0
1387,,LCL,687,2025-06-17 12:39:16,2025-06-17 12:39:16,8927.0,8927.0
1388,,Orange Bank,687,2025-06-17 12:39:16,2025-06-17 12:39:16,9530.0,9530.0
1389,,AXA Banque,688,2025-06-17 12:39:16,2025-06-17 12:39:16,4372.0,4372.0
1390,,Allianz,689,2025-06-17 12:39:16,2025-06-17 12:39:16,5264.0,5264.0
1391,,Revolut,690,2025-06-17 12:39:16,2025-06-17 12:39:16,5821.0,5821.0
1392,,HSBC,691,2025-06-17 12:39:16,2025-06-17 12:39:16,7809.0,7809.0
1393,,AXA Banque,691,2025-06-17 12:39:16,2025-06-17 12:39:16,59.0,59.0
1394,,N26,691,2025-06-17 12:39:16,2025-06-17 12:39:16,5855.0,5855.0
1395,,Fortuneo,692,2025-06-17 12:39:16,2025-06-17 12:39:16,335.0,335.0
1396,,BoursoBank,692,2025-06-17 12:39:16,2025-06-17 12:39:16,9802.0,9802.0
1397,,Société Générale,693,2025-06-17 12:39:16,2025-06-17 12:39:16,4347.0,4347.0
1398,,BoursoBank,694,2025-06-17 12:39:16,2025-06-17 12:39:16,6833.0,6833.0
1399,,Banque Populaire,695,2025-06-17 12:39:16,2025-06-17 12:39:16,9243.0,9243.0
1400,,ING,695,2025-06-17 12:39:16,2025-06-17 12:39:16,2840.0,2840.0
1401,,Crédit Mutuel,695,2025-06-17 12:39:16,2025-06-17 12:39:16,5557.0,5557.0
1402,,Caisse d'épargne,696,2025-06-17 12:39:16,2025-06-17 12:39:16,5195.0,5195.0
1403,,B FOR Bank,696,2025-06-17 12:39:16,2025-06-17 12:39:16,6320.0,6320.0
1404,,AXA Banque,697,2025-06-17 12:39:16,2025-06-17 12:39:16,6307.0,6307.0
1405,,B FOR Bank,697,2025-06-17 12:39:16,2025-06-17 12:39:16,4676.0,4676.0
1406,,Orange Bank,697,2025-06-17 12:39:16,2025-06-17 12:39:16,6109.0,6109.0
1407,,Revolut,698,2025-06-17 12:39:16,2025-06-17 12:39:16,8650.0,8650.0
1408,,Etoro,698,2025-06-17 12:39:16,2025-06-17 12:39:16,4954.0,4954.0
1409,,Revolut,699,2025-06-17 12:39:16,2025-06-17 12:39:16,9196.0,9196.0
1410,,Société Générale,699,2025-06-17 12:39:16,2025-06-17 12:39:16,5453.0,5453.0
1411,,Banque Populaire,699,2025-06-17 12:39:16,2025-06-17 12:39:16,8838.0,8838.0
1412,,Société Générale,700,2025-06-17 12:39:16,2025-06-17 12:39:16,3490.0,3490.0
1413,,Hello Bank,700,2025-06-17 12:39:16,2025-06-17 12:39:16,5167.0,5167.0
1414,,LCL,700,2025-06-17 12:39:16,2025-06-17 12:39:16,407.0,407.0
1415,,Banque Populaire,701,2025-06-17 12:39:16,2025-06-17 12:39:16,8242.0,8242.0
1416,,LCL,701,2025-06-17 12:39:16,2025-06-17 12:39:16,3404.0,3404.0
1417,,BNP Paribas,702,2025-06-17 12:39:16,2025-06-17 12:39:16,8729.0,8729.0
1418,,AXA Banque,703,2025-06-17 12:39:16,2025-06-17 12:39:16,8160.0,8160.0
1419,,Groupama,703,2025-06-17 12:39:16,2025-06-17 12:39:16,5427.0,5427.0
1420,,HSBC,704,2025-06-17 12:39:16,2025-06-17 12:39:16,786.0,786.0
1421,,Banque Populaire,705,2025-06-17 12:39:16,2025-06-17 12:39:16,6337.0,6337.0
1422,,Crédit Mutuel,706,2025-06-17 12:39:16,2025-06-17 12:39:16,5376.0,5376.0
1423,,Etoro,706,2025-06-17 12:39:16,2025-06-17 12:39:16,4153.0,4153.0
1424,,BoursoBank,706,2025-06-17 12:39:16,2025-06-17 12:39:16,1580.0,1580.0
1425,,ING,707,2025-06-17 12:39:16,2025-06-17 12:39:16,9672.0,9672.0
1426,,Crédit Mutuel,708,2025-06-17 12:39:16,2025-06-17 12:39:16,6975.0,6975.0
1427,,Fortuneo,709,2025-06-17 12:39:16,2025-06-17 12:39:16,6010.0,6010.0
1428,,Etoro,709,2025-06-17 12:39:16,2025-06-17 12:39:16,8875.0,8875.0
1429,,Orange Bank,709,2025-06-17 12:39:16,2025-06-17 12:39:16,111.0,111.0
1430,,HSBC,710,2025-06-17 12:39:16,2025-06-17 12:39:16,3384.0,3384.0
1431,,La Banque Postale,711,2025-06-17 12:39:16,2025-06-17 12:39:16,1779.0,1779.0
1432,,Banque Populaire,712,2025-06-17 12:39:16,2025-06-17 12:39:16,3331.0,3331.0
1433,,Crédit Agricole,712,2025-06-17 12:39:16,2025-06-17 12:39:16,7213.0,7213.0
1434,,Fortuneo,712,2025-06-17 12:39:16,2025-06-17 12:39:16,8944.0,8944.0
1435,,Orange Bank,713,2025-06-17 12:39:16,2025-06-17 12:39:16,2906.0,2906.0
1436,,Caisse d'épargne,713,2025-06-17 12:39:16,2025-06-17 12:39:16,4523.0,4523.0
1437,,Orange Bank,714,2025-06-17 12:39:16,2025-06-17 12:39:16,290.0,290.0
1438,,Groupama,715,2025-06-17 12:39:16,2025-06-17 12:39:16,8132.0,8132.0
1439,,BNP Paribas,715,2025-06-17 12:39:16,2025-06-17 12:39:16,8537.0,8537.0
1440,,Orange Bank,716,2025-06-17 12:39:16,2025-06-17 12:39:16,9733.0,9733.0
1441,,Groupama,716,2025-06-17 12:39:16,2025-06-17 12:39:16,4429.0,4429.0
1442,,LCL,717,2025-06-17 12:39:16,2025-06-17 12:39:16,7436.0,7436.0
1443,,Fortuneo,717,2025-06-17 12:39:16,2025-06-17 12:39:16,8002.0,8002.0
1444,,ING,718,2025-06-17 12:39:16,2025-06-17 12:39:16,8203.0,8203.0
1445,,BoursoBank,719,2025-06-17 12:39:16,2025-06-17 12:39:16,1269.0,1269.0
1446,,HSBC,719,2025-06-17 12:39:16,2025-06-17 12:39:16,9503.0,9503.0
1447,,ING,719,2025-06-17 12:39:16,2025-06-17 12:39:16,9216.0,9216.0
1448,,Fortuneo,720,2025-06-17 12:39:16,2025-06-17 12:39:16,2886.0,2886.0
1449,,Revolut,720,2025-06-17 12:39:16,2025-06-17 12:39:16,5303.0,5303.0
1450,,Caisse d'épargne,720,2025-06-17 12:39:16,2025-06-17 12:39:16,293.0,293.0
1451,,Etoro,721,2025-06-17 12:39:16,2025-06-17 12:39:16,5386.0,5386.0
1452,,B FOR Bank,721,2025-06-17 12:39:16,2025-06-17 12:39:16,6548.0,6548.0
1453,,ING,721,2025-06-17 12:39:16,2025-06-17 12:39:16,2131.0,2131.0
1454,,LCL,722,2025-06-17 12:39:16,2025-06-17 12:39:16,4666.0,4666.0
1455,,Crédit Agricole,722,2025-06-17 12:39:16,2025-06-17 12:39:16,5930.0,5930.0
1456,,Banque Populaire,722,2025-06-17 12:39:16,2025-06-17 12:39:16,199.0,199.0
1457,,Orange Bank,723,2025-06-17 12:39:16,2025-06-17 12:39:16,763.0,763.0
1458,,Caisse d'épargne,724,2025-06-17 12:39:16,2025-06-17 12:39:16,3915.0,3915.0
1459,,BoursoBank,725,2025-06-17 12:39:16,2025-06-17 12:39:16,2615.0,2615.0
1460,,Lydia,726,2025-06-17 12:39:16,2025-06-17 12:39:16,6377.0,6377.0
1461,,Caisse d'épargne,726,2025-06-17 12:39:16,2025-06-17 12:39:16,6347.0,6347.0
1462,,Allianz,726,2025-06-17 12:39:16,2025-06-17 12:39:16,2369.0,2369.0
1463,,Société Générale,727,2025-06-17 12:39:16,2025-06-17 12:39:16,1394.0,1394.0
1464,,AXA Banque,728,2025-06-17 12:39:16,2025-06-17 12:39:16,2010.0,2010.0
